LDN,Elev,GDP,Nt,Pop,Pre,Tem
-1,0.311727,0.0390974,0.342857,0.0082388,0.37403,0.722589
1,0.160235,0.0018578,0,0.0001478,0.434556,0.854542
1,0.312029,0.008926,0,0.0003758,0.387027,0.739691
1,0.219475,0.003854,0,0.0017941,0.507479,0.803542
1,0.235002,0.0036681,0,0.0007124,0.416706,0.795582
1,0.268918,0.0075165,0,0.0003516,0.403875,0.778095
1,0.317305,0.0031126,0,0.0003372,0.329451,0.753688
1,0.290172,0.0062206,0,0.0006394,0.348739,0.764861
1,0.24495,0.0017104,0,0.000656,0.484179,0.82102
0,0.305396,0.0120836,0.031746,0.001234,0.406864,0.732928
1,0.305095,0.0118556,0,0.0002141,0.351377,0.767325
1,0.239222,0.0042755,0,0.0011434,0.42795,0.792498
1,0.308562,0.0491648,0.338889,0.0761791,0.445016,0.767103
1,0.196111,0.0014913,0.0047619,0.000368,0.390781,0.822663
1,0.319717,0.0066101,0,0.000985,0.347568,0.748073
1,0.297709,0.0049425,0,0.0009229,0.322471,0.739397
1,0.27344,0.0093116,0,0.0012374,0.536394,0.767131
1,0.337805,0.0066726,0,0.0006719,0.387069,0.722327
1,0.264848,0.0117156,0,0.0003638,0.358659,0.788922
0,0.317154,0.0069439,0,0.0005047,0.384489,0.731901
1,0.204552,0.0033042,0,0.0016841,0.517958,0.819655
1,0.215556,0.004075,0,0.0014346,0.5474,0.802847
1,0.162044,0.0053252,0,0.0016496,0.389114,0.856416
1,0.332831,0.0092986,0.0055556,0.0007715,0.38625,0.717676
1,0.320923,0.0072856,0,0.0010382,0.351715,0.720829
1,0.131896,0.0187022,0.0047619,0.0001522,0.447051,0.894481
1,0.194905,0.0016338,0,0.0005258,0.485265,0.847351
1,0.216913,0.0085519,0,0.0002289,0.403396,0.797523
1,0.223093,0.0151756,0.165079,0.0022607,0.326868,0.816283
1,0.313687,0.0080884,0,0.000537,0.371048,0.737935
1,0.294845,0.0253073,0,0.0009456,0.344687,0.758971
1,0.252186,0.0106055,0.0896825,0.0038438,0.425872,0.770856
1,0.291378,0.0148622,0.0634921,0.0012949,0.296244,0.795085
1,0.0993368,0.0042074,0,0.00127,0.55441,0.895352
1,0.282333,0.0060697,0,0.001331,0.329238,0.749237
1,0.313838,0.0075574,0.0492063,0.0005767,0.359932,0.74841
1,0.291227,0.00735,0,0.0007314,0.336739,0.765015
1,0.241935,0.0013392,0,0.0006848,0.470133,0.789075
1,0.219777,0.0014624,0,0.0006084,0.368262,0.815741
1,0.301327,0.0122188,0,0.0007698,0.36969,0.757843
1,0.205155,0.0017404,0,0.000152,0.438207,0.815044
1,0.193247,0.0146172,0.326984,0.0038567,0.495451,0.840954
1,0.292282,0.0048837,0,0.0003793,0.426542,0.764757
1,0.262285,0.001572,0,0.0010143,0.41846,0.777342
1,0.243141,0.0107241,0.0587302,0.0025706,0.435722,0.774312
1,0.209225,0.0013794,0,0.001099,0.464875,0.81844
1,0.321375,0.0125892,0,0.0001547,0.355093,0.740523
1,0.258517,0.0068894,0.0039683,0.0018863,0.335278,0.790576
1,0.214953,0.0013794,0,0.0004067,0.457238,0.822108
1,0.303588,0.0112826,0,0.0024918,0.397782,0.743839
1,0.21224,0.0020673,0,0.0006153,0.522267,0.842215
1,0.314441,0.03137,0,0.0016144,0.483236,0.753861
1,0.318209,0.0106766,0.068254,0.0018315,0.425865,0.719813
0,0.258366,0.0032491,0.0047619,0.0002965,0.473503,0.771436
1,0.149834,0.0018628,0,0.0004281,0.427226,0.860298
1,0.274194,0.0152018,0.0293651,0.0009824,0.346363,0.775492
1,0.245101,0.009932,0,0.0001971,0.473062,0.792467
1,0.264546,0.0078794,0,0.0006238,0.406636,0.778383
1,0.324992,0.0112214,0,0.0011948,0.4151,0.715186
1,0.172897,0.0025021,0,0.0009739,0.53437,0.841369
1,0.229424,0.0052299,0.0722222,0.0017857,0.408791,0.806885
1,0.33057,0.0049909,0,0.0007762,0.326243,0.720688
1,0.30811,0.007798,0,0.0031615,0.384518,0.704104
1,0.252035,0.0037453,0,0.0009479,0.54507,0.787731
1,0.296503,0.0119253,0,0.0004164,0.493748,0.754312
1,0.293036,0.0052408,0,0.0004396,0.398125,0.745115
-1,0.222792,0.003368,0.0277778,0.0025598,0.553306,0.815366
0,0.181791,0.0118114,0.0047619,0.000298,0.334503,0.859786
1,0.306753,0.005143,0,0.0008335,0.32233,0.74039
1,0.285499,0.0086334,0,0.0047621,0.395053,0.750854
1,0.301327,0.0121073,0,0.0003589,0.35311,0.758035
1,0.199578,0.0131838,0.0047619,0.0012932,0.335693,0.840048
1,0.21631,0.0037975,0.0650794,0.0010741,0.565981,0.813778
1,0.193699,0.0164642,0.0119048,0.0003124,0.353473,0.866733
1,0.231685,0.0037511,0,0.0005367,0.476794,0.80882
1,0.314893,0.0236747,0,0.0005908,0.378438,0.718837
1,0.299216,0.0137818,0.0396825,0.0026938,0.325267,0.764849
0,0.248267,0.0096581,0,0.0005819,0.446264,0.786076
1,0.306452,0.0062353,0.41746,0.0091282,0.319513,0.762125
1,0.234549,0.0014827,0,0.0009564,0.384641,0.78918
1,0.298161,0.0377149,0,0.0007349,0.376256,0.74567
1,0.33057,0.0070709,0,0.0010348,0.354683,0.723057
1,0.432771,0.0032045,0,0.0005848,0.353985,0.64036
1,0.290172,0.0073756,0.0246032,0.0005693,0.337077,0.764628
1,0.32032,0.0089488,0,0.0012195,0.387447,0.738114
1,0.319717,0.0032053,0,0.0007462,0.318505,0.75303
1,0.301477,0.0348747,0.100794,0.0037076,0.356944,0.759065
1,0.215707,0.0049711,0,0.0007273,0.579786,0.791308
1,0.288664,0.0485064,0.0603175,0.002783,0.357507,0.756933
1,0.238921,0.0015908,0,0.0013536,0.38909,0.790322
1,0.30404,0.0014552,0,0.0001407,0.589348,0.736879
-1,0.282786,0.0489955,0.207937,0.0044555,0.350709,0.768032
1,0.149683,0.0016951,0,0.0003047,0.459583,0.849394
0,0.301628,0.0100051,0.24127,0.004783,0.369584,0.738436
1,0.164607,0.0346,0.811905,0.0059244,0.325698,0.905791
1,0.31429,0.0032159,0,0.0002971,0.329737,0.738882
1,0.328459,0.0072673,0,0.001334,0.367976,0.722278
1,0.239222,0.0049697,0,0.0009585,0.438228,0.789219
0,0.261984,0.001526,0,0.0008468,0.363138,0.791474
-1,0.126922,0.0016123,0,0.000886,0.47559,0.879966
1,0.227917,0.001513,0,0.0001632,0.395701,0.796709
1,0.362828,0.0119641,0,0.0006223,0.39283,0.67781
1,0.0417546,0.0037626,0.130952,0.0022168,0.593712,0.977179
1,0.332379,0.0050622,0,0.0005797,0.348026,0.738937
1,0.302532,0.0316659,0.136508,0.0006962,0.346759,0.754138
1,0.296654,0.0149458,0,0.0011252,0.348252,0.757924
1,0.0488393,0.0025988,0,0.0004438,0.471319,0.950972
1,0.092855,0.0017234,0,0.0003976,0.474573,0.941277
1,0.309165,0.003237,0,0.0004157,0.33046,0.747669
1,0.230932,0.0135447,0,0.0013791,0.338915,0.810384
1,0.173048,0.0045609,0,0.0006918,0.537933,0.838682
1,0.396744,0.0049206,0,0.0009741,0.349472,0.648984
1,0.175761,0.0053266,0,0.0013825,0.289485,0.824512
1,0.16521,0.0016239,0,0.0017331,0.475839,0.848602
1,0.258969,0.0074714,0,0.0010239,0.399107,0.783469
1,0.193096,0.0014716,0,0.0023154,0.485019,0.856034
1,0.10416,0.0037991,0,0.0004632,0.529779,0.893983
1,0.247513,0.0035012,0,0.0011324,0.620574,0.783626
1,0.194302,0.0035608,0,0.0008737,0.383306,0.772709
1,0.184806,0.0027391,0,0.0004948,0.580131,0.817984
1,0.194151,0.0049899,0,0.0006494,0.36828,0.793103
1,0.247061,0.0052156,0,0.000544,0.388189,0.778776
1,0.296051,0.0087103,0,0.0003738,0.329198,0.757687
0,0.231233,0.0148094,0,0.0002909,0.344861,0.82914
0,0.333434,0.0014365,0,0.0001885,0.592558,0.719401
1,0.279319,0.0117943,0,0.0003341,0.345429,0.780723
1,0.252186,0.0019692,0,0.0011477,0.383333,0.79256
1,0.320018,0.0078791,0,0.001841,0.371424,0.746923
1,0.230932,0.0014911,0,0.0013126,0.389933,0.794418
1,0.220078,0.0115707,0,0.0010226,0.407845,0.79628
1,0.233343,0.0047031,0,0.0006882,0.40967,0.819727
1,0.315647,0.0092028,0.0246032,0.0012321,0.381107,0.735722
1,0.252789,0.0021284,0,0.0009512,0.534084,0.773755
-1,0.297709,0.011843,0.0849206,0.0018589,0.342709,0.760217
1,0.124058,0.0018531,0,0.0007356,0.468716,0.886505
1,0.216159,0.012907,0.068254,0.0044718,0.428857,0.80827
1,0.332529,0.0083891,0,0.0011001,0.346169,0.706544
1,0.205155,0.004038,0,0.0007014,0.481828,0.814693
1,0.306602,0.0066536,0.116667,0.0079047,0.333747,0.758216
1,0.314591,0.0070872,0,0.0009964,0.355465,0.733231
1,0.328912,0.0265675,0.0119048,0.0004538,0.361595,0.729354
1,0.2448,0.0013186,0,0.0007982,0.457581,0.774255
1,0.306753,0.0100167,0.052381,0.0019214,0.388032,0.737143
1,0.241785,0.0033654,0,0.0007858,0.429239,0.796453
1,0.199729,0.0043552,0,0.0014192,0.483768,0.826683
-1,0.251583,0.0075193,0,0.0008519,0.346455,0.772619
1,0.2448,0.0110847,0.0507937,0.0025264,0.437274,0.781729
0,0.19174,0.0149723,0,0.0005283,0.344054,0.859536
1,0.268616,0.059758,0.429365,0.306781,0.43489,0.783353
1,0.313235,0.0306556,0,0.0008115,0.347822,0.74623
1,0.29379,0.0048197,0.0388889,0.0008095,0.323132,0.763115
1,0.162948,0.0015501,0,0.0006614,0.413456,0.847957
0,0.201236,0.0024367,0,0.0003466,0.575276,0.834007
1,0.156316,0.001541,0,0.0004581,0.419064,0.847346
-1,0.260627,0.0094463,0.319048,0.0044181,0.348253,0.784879
1,0.311577,0.0060428,0,0.0004254,0.342969,0.761506
1,0.321375,0.0056504,0.0555556,0.0042419,0.374241,0.73622
1,0.25098,0.0013849,0,0.001389,0.452687,0.783004
1,0.313838,0.0078761,0.0928571,0.0005673,0.362282,0.706954
1,0.135213,0.001648,0,0.0005525,0.470513,0.884634
1,0.265149,0.0117165,0,0.000307,0.355595,0.787405
-1,0.28369,0.0055349,0,0.0014695,0.307021,0.794189
1,0.237112,0.0013517,0,0.00062,0.465164,0.783764
1,0.228972,0.0013629,0,0.0007383,0.4617,0.79183
1,0.260476,0.0015415,0.0055556,0.0004965,0.3965,0.791297
1,0.214501,0.0015396,0,0.0004299,0.39682,0.809594
1,0.302382,0.0131482,0,0.0007697,0.333147,0.765732
1,0.222038,0.0015334,0,0.000762,0.403759,0.804486
0,0.127676,0.0020185,0,0.0009058,0.523152,0.919077
1,0.384685,0.004945,0,0.0002328,0.34406,0.630762
1,0.314893,0.0064223,0.0928571,0.0014997,0.348333,0.748313
1,0.232288,0.0047872,0,0.0012528,0.435535,0.792814
1,0.172897,0.0014356,0,0.0005952,0.419701,0.848023
1,0.234549,0.0051522,0,0.0002293,0.383452,0.803075
1,0.128731,0.001733,0,0.0004252,0.441533,0.886019
0,0.230932,0.0087666,0.1,0.0051783,0.395838,0.793317
1,0.234248,0.0075794,0,0.0007164,0.54016,0.809392
0,0.335996,0.0061908,0,0.0004639,0.366808,0.729322
1,0.163853,0.001564,0,0.0004554,0.413096,0.847402
1,0.2858,0.0056109,0,0.0015642,0.358689,0.765305
1,0.300724,0.0086559,0.0301587,0.0020849,0.385197,0.741781
1,0.301477,0.0032203,0,0.0006471,0.320531,0.767965
1,0.174254,0.005212,0,0.00025,0.389339,0.829216
0,0.288514,0.0072589,0.0785714,0.001011,0.335151,0.768049
1,0.310371,0.0163204,0,0.0005788,0.409569,0.750827
1,0.0737112,0.0040682,0,0.0002435,0.507656,0.916723
-1,0.271631,0.0070269,0,0.0007085,0.325694,0.776873
1,0.144709,0.0017799,0,0.0010666,0.460826,0.878356
1,0.329816,0.0074565,0,0.0020735,0.375205,0.685225
1,0.243594,0.0013639,0,0.0005513,0.473862,0.784864
1,0.232137,0.0046329,0,0.0013286,0.476142,0.796304
1,0.27555,0.0153401,0,0.0005115,0.32999,0.768515
1,0.147875,0.0015477,0,0.0008974,0.409333,0.847049
1,0.287006,0.0060593,0,0.0003076,0.334292,0.770121
0,0.241333,0.0298454,0.17619,0.0026594,0.403989,0.80577
-1,0.347754,0.0096593,0,0.0003759,0.35355,0.717235
1,0.345191,0.0100156,0.0460317,0.0011637,0.335552,0.739733
1,0.237866,0.007631,0,0.0008485,0.421962,0.774007
1,0.14079,0.0027626,0,0.0015702,0.467016,0.85889
1,0.320923,0.006957,0,0.0015117,0.358207,0.71278
1,0.145764,0.0015764,0,0.0003996,0.469329,0.869669
-1,0.290323,0.0151795,0.17619,0.0092618,0.316453,0.774268
1,0.305547,0.0073893,0,0.0025297,0.360044,0.72243
1,0.21435,0.0028875,0,0.0007346,0.477972,0.795926
-1,0.290926,0.0737588,0.680159,0.0040734,0.348002,0.764689
1,0.286102,0.0089799,0,0.0015021,0.410989,0.747
1,0.168224,0.0014622,0,0.000635,0.444216,0.848964
0,0.343232,0.0053696,0,0.0008696,0.31381,0.745185
1,0.126017,0.0016967,0,0.0002231,0.439453,0.85425
1,0.217516,0.0034871,0,0.0012451,0.608576,0.809432
1,0.224751,0.0048144,0.0444444,0.0016198,0.403568,0.814183
1,0.22656,0.0015363,0,0.0003964,0.400238,0.805335
1,0.275399,0.0104402,0,0.0027285,0.409654,0.766654
1,0.167621,0.0017496,0.0055556,0.0006617,0.408474,0.844591
1,0.159632,0.0032129,0,0.0006597,0.5797,0.847844
1,0.228369,0.0019683,0,0.000687,0.499045,0.78849
1,0.253844,0.0015353,0,0.0007449,0.428126,0.779455
-1,0.301628,0.012574,0,0.0011924,0.347278,0.759793
-1,0.282635,0.0467801,0.309524,0.0051393,0.352062,0.769037
1,0.247362,0.0037754,0,0.0014007,0.499958,0.78186
-1,0.120591,0.0024705,0.296825,0.0158145,0.476843,0.901126
1,0.182997,0.0016676,0,0.000588,0.388293,0.823129
1,0.282484,0.0070609,0,0.0013584,0.365905,0.722417
1,0.209828,0.0095559,0,0.0005394,0.440763,0.814452
1,0.201387,0.0119462,0,0.0007413,0.335594,0.840581
1,0.211637,0.0018379,0.0166667,0.0023964,0.40236,0.807433
1,0.189177,0.0030587,0,0.001693,0.5168,0.826702
1,0.351221,0.0049013,0,0.0006453,0.336227,0.718721
1,0.251281,0.0015017,0.0198413,0.0003781,0.414695,0.793609
1,0.351975,0.0312973,0,0.0002447,0.378144,0.702408
1,0.224148,0.003288,0,0.0011855,0.560396,0.800136
1,0.300573,0.0080629,0.0055556,0.0007451,0.385707,0.735386
1,0.323636,0.0068201,0,0.0008857,0.340313,0.710919
1,0.205005,0.0017499,0,0.00052,0.409253,0.815111
1,0.0711486,0.0020564,0,0.0003972,0.467475,0.933047
1,0.212391,0.0037649,0,0.0017349,0.535024,0.819798
1,0.378052,0.0049115,0,0.0006689,0.342683,0.705289
1,0.374736,0.0049878,0,0.0005122,0.333897,0.678375
1,0.206663,0.0025556,0,0.0005789,0.503134,0.821163
0,0.266958,0.0117888,0,0.0004286,0.334307,0.810779
1,0.268918,0.0133693,0,0.0006516,0.320951,0.786391
1,0.270877,0.0013782,0,0.0002575,0.380146,0.768086
1,0.125264,0.0014721,0,0.0007752,0.437534,0.868452
1,0.215556,0.0016497,0,0.0011515,0.42446,0.822596
1,0.291378,0.0070131,0,0.0006279,0.348363,0.712953
1,0.30811,0.0082447,0.0047619,0.0033593,0.395581,0.728989
1,0.176213,0.0015491,0,0.0008639,0.402592,0.821066
1,0.0884836,0.0043781,0,0.0004848,0.495638,0.930845
1,0.321224,0.0032259,0,0.0004223,0.332906,0.742196
1,0.315948,0.0051049,0,0.0007084,0.347547,0.745768
1,0.240579,0.0034247,0,0.0010888,0.510123,0.815506
1,0.249623,0.0015133,0,0.0004558,0.484401,0.77926
1,0.243594,0.0014761,0.0047619,0.000854,0.369648,0.800527
1,0.20003,0.0103808,0.0396825,0.0031301,0.437377,0.807692
1,0.331625,0.0071261,0,0.0020187,0.376114,0.676892
1,0.274947,0.0032672,0,0.00019,0.469564,0.774935
1,0.330118,0.007026,0,0.0006711,0.362825,0.700904
1,0.315948,0.0253457,0,0.0002603,0.346916,0.739701
0,0.244649,0.0033199,0,0.0003943,0.59419,0.813996
1,0.289117,0.0064374,0,0.0005652,0.335915,0.768026
-1,0.223847,0.0103465,0.0571429,0.0014354,0.399523,0.796238
1,0.231384,0.0015061,0,0.0007468,0.407378,0.793244
1,0.321525,0.0095327,0,0.0007947,0.389487,0.7189
1,0.323636,0.0074898,0,0.0020438,0.370651,0.696705
1,0.233494,0.0095537,0.0539683,0.0036862,0.407153,0.797007
-1,0.31625,0.0258521,0,0.0016102,0.347301,0.737682
1,0.405638,0.0048606,0,0.0003693,0.343864,0.621284
1,0.18375,0.0015495,0,0.0003242,0.460972,0.836792
-1,0.190835,0.0121259,0.261905,0.0114571,0.498593,0.840962
1,0.145764,0.0037713,0,0.000789,0.546848,0.895833
1,0.407145,0.0048831,0,0.000477,0.338072,0.630418
1,0.244197,0.003353,0,0.0006155,0.458957,0.787092
1,0.211034,0.0014164,0,0.0001026,0.619124,0.75576
0,0.203497,0.0118947,0,0.00044,0.336266,0.857943
1,0.222792,0.0017141,0.0055556,0.0019673,0.484746,0.795106
1,0.248869,0.0017026,0,0.0014405,0.506418,0.786383
1,0.385137,0.0049403,0,0.0011324,0.339714,0.652811
-1,0.249925,0.0036575,0.0468254,0.001272,0.412372,0.797659
1,0.30615,0.0171679,0.0119048,0.0004556,0.315218,0.733304
1,0.240277,0.0035517,0,0.000484,0.425424,0.797543
1,0.23877,0.004911,0,0.0007276,0.41655,0.792592
1,0.284293,0.0073377,0,0.0009993,0.324754,0.754092
1,0.232439,0.0049405,0,0.0011996,0.415765,0.802942
1,0.245252,0.0017783,0.0055556,0.0014995,0.397244,0.795398
1,0.291076,0.0051483,0.0119048,0.0012846,0.356308,0.763094
1,0.222189,0.0014786,0,0.000527,0.408485,0.81158
1,0.311275,0.007931,0.0174603,0.0019031,0.361227,0.725723
-1,0.287609,0.0132069,0,0.0013227,0.340692,0.767178
1,0.275701,0.0089364,0,0.0010362,0.480229,0.770703
1,0.228821,0.0342348,0.100794,0.0006627,0.381812,0.836278
-1,0.305095,0.0062947,0,0.0004702,0.345873,0.760108
1,0.205005,0.0016936,0.119048,0.0011695,0.387825,0.815106
1,0.239976,0.0028562,0.015873,0.0014354,0.505738,0.791868
1,0.306602,0.0311753,0,0.0003219,0.372286,0.737129
0,0.26123,0.008484,0.0166667,0.0022999,0.338173,0.78448
1,0.301929,0.0064225,0,0.0007252,0.374405,0.746504
1,0.345342,0.0056538,0,0.00023,0.386797,0.708577
1,0.244649,0.0037019,0,0.0005603,0.41506,0.790347
1,0.146669,0.0083871,0,0.0003478,0.41106,0.860988
1,0.321375,0.003641,0.0039683,0.0009235,0.326083,0.7573
1,0.213747,0.0048736,0,0.000717,0.4841,0.815737
1,0.166415,0.0024725,0,0.0004359,0.491723,0.820612
1,0.328007,0.024078,0,0.0009614,0.359412,0.71855
1,0.219928,0.002804,0,0.0007099,0.49577,0.800557
1,0.198372,0.0068858,0.17381,0.004774,0.571196,0.828078
1,0.238167,0.0039024,0,0.000568,0.416564,0.793474
1,0.315948,0.0122261,0,0.0007308,0.37536,0.751744
1,0.181188,0.0016921,0,0.0017073,0.442813,0.833076
1,0.314441,0.0068424,0,0.0013656,0.350311,0.727706
1,0.305849,0.0014417,0,0.0005356,0.391033,0.748694
1,0.316099,0.0049202,0,0.000512,0.322952,0.736563
1,0.240127,0.0035222,0,0.0008445,0.435793,0.782926
1,0.286856,0.0032055,0,0.0002144,0.657738,0.76276
1,0.208472,0.0020679,0,0.0008861,0.398817,0.8174
1,0.233796,0.0071034,0,0.0007061,0.392962,0.725592
1,0.301025,0.0032389,0,0.0002605,0.328144,0.751117
1,0.182695,0.0062797,0,0.0003445,0.383183,0.824657
1,0.284444,0.0067657,0,0.0006738,0.329511,0.744404
1,0.288815,0.0142162,0,0.0003956,0.327988,0.769602
1,0.142599,0.0018304,0,0.0004332,0.468186,0.871047
1,0.168978,0.0043564,0,0.0004888,0.594261,0.874761
1,0.182695,0.003036,0,0.0015681,0.515231,0.837278
1,0.290021,0.0081106,0.0285714,0.0009398,0.336468,0.767844
1,0.299819,0.0125463,0,0.0007641,0.343058,0.76051
1,0.216008,0.0181502,0.0198413,0.0011911,0.330196,0.817637
1,0.242689,0.0164599,0,0.0003109,0.356222,0.813679
1,0.275701,0.0059793,0,0.0002694,0.34358,0.771742
1,0.226862,0.0124924,0.110317,0.0016825,0.439763,0.798271
1,0.13883,0.001681,0,0.000357,0.478825,0.881092
0,0.18782,0.001328,0.0079365,0.0004436,0.34046,0.842026
-1,0.287308,0.0064419,0,0.0006633,0.331679,0.771542
1,0.347151,0.0047631,0,0.0008072,0.341171,0.68804
1,0.231987,0.0031925,0,0.0004919,0.467349,0.805726
1,0.187368,0.0014827,0,0.001044,0.397468,0.832046
0,0.095719,0.0020185,0,0.0003641,0.525571,0.921048
1,0.277962,0.0056505,0,0.0009791,0.376244,0.765733
1,0.287911,0.007783,0,0.0013381,0.384342,0.751643
1,0.321525,0.0115148,0,0.0002855,0.34717,0.74844
1,0.378655,0.0052667,0,0.000976,0.345896,0.673507
1,0.237715,0.0103312,0.0047619,0.000304,0.48278,0.794277
1,0.306452,0.0117523,0,0.0005385,0.370337,0.74771
0,0.216461,0.0161147,0.46746,0.0049592,0.491905,0.819885
1,0.25927,0.001618,0,0.000283,0.405794,0.778509
1,0.113958,0.0014773,0,0.0004667,0.442357,0.896527
0,0.255653,0.0016917,0,0.0004695,0.423233,0.787598
1,0.203346,0.0015164,0,0.0008626,0.495171,0.840135
1,0.291981,0.0074011,0,0.0011088,0.39987,0.753443
1,0.444076,0.0049924,0,0.0002422,0.350805,0.601644
1,0.135665,0.001913,0,0.0002188,0.444878,0.863422
1,0.312933,0.029569,0.05,0.0006756,0.361734,0.735534
1,0.331022,0.012373,0.0047619,0.0008834,0.371586,0.730587
0,0.27148,0.0084201,0.065873,0.0038069,0.349811,0.777055
1,0.247664,0.009705,0.0079365,0.0011714,0.458545,0.795678
1,0.243895,0.0014921,0,0.0003983,0.48228,0.786777
1,0.305849,0.0258985,0,0.0012014,0.34619,0.746525
1,0.301779,0.011354,0,0.0018451,0.410376,0.737174
-1,0.290473,0.0140324,0.290476,0.0062444,0.395672,0.744204
0,0.179831,0.0176096,0.138095,0.001394,0.330923,0.87292
1,0.0667772,0.0018248,0,0.0002461,0.458546,0.908583
1,0.459602,0.0032117,0,0.0002011,0.355441,0.625385
1,0.315797,0.0042682,0.318254,0.0031573,0.324133,0.756745
1,0.150437,0.00323,0,0.0013465,0.552967,0.879248
1,0.22445,0.0119926,0.0357143,0.0008339,0.336711,0.81438
1,0.234248,0.0018567,0.0539683,0.0032147,0.419847,0.794932
1,0.177872,0.0079852,0,0.001055,0.399916,0.819768
1,0.325595,0.0326621,0,0.000873,0.372107,0.724394
-1,0.194604,0.0090761,0,0.0010216,0.400656,0.810869
1,0.362677,0.0032024,0,0.0003486,0.339636,0.697042
1,0.161743,0.0016358,0,0.0008278,0.461932,0.863697
1,0.39388,0.0049364,0,0.000302,0.343134,0.655169
1,0.144408,0.0017893,0,0.0004034,0.436399,0.859079
1,0.314742,0.0095431,0,0.0009765,0.393004,0.709881
1,0.241634,0.0099436,0.118254,0.0022887,0.490026,0.8053
1,0.253542,0.0032695,0,0.0004073,0.467329,0.776534
1,0.245101,0.0115706,0,0.0001475,0.493345,0.810353
1,0.267863,0.0155629,0.0055556,0.0005872,0.344925,0.78178
0,0.291528,0.0119129,0,0.0003566,0.357852,0.76718
1,0.390714,0.0048758,0,0.0012514,0.333832,0.660667
1,0.230479,0.0050427,0.05,0.0024905,0.397015,0.82049
1,0.18782,0.0013878,0,0.0002892,0.34314,0.845815
1,0.256708,0.0017949,0,0.0013128,0.415495,0.780352
1,0.335846,0.0070576,0,0.000914,0.382815,0.673498
1,0.147724,0.0016176,0,0.000477,0.416289,0.849902
1,0.166717,0.0015037,0,0.0002682,0.545668,0.861575
0,0.254598,0.0015108,0,0.0004365,0.376691,0.779482
1,0.328309,0.0066419,0,0.000369,0.336074,0.729376
1,0.282786,0.0157876,0,0.000707,0.347289,0.769788
1,0.217968,0.002588,0,0.0008336,0.483477,0.809427
1,0.248417,0.0039381,0,0.0009499,0.575489,0.770502
1,0.0586373,0.0018047,0,0.0002975,0.470822,0.945521
1,0.312632,0.0089259,0.0079365,0.0015655,0.389566,0.730585
1,0.284595,0.0072712,0,0.0025388,0.34934,0.769846
1,0.319717,0.0100591,0.0119048,0.0011661,0.327258,0.750875
1,0.298312,0.0141706,0,0.0009057,0.343579,0.766059
1,0.231233,0.0044321,0,0.0006009,0.415509,0.802207
1,0.247965,0.0038681,0,0.0008555,0.507918,0.788122
1,0.301176,0.0116975,0,0.0005843,0.465754,0.754079
1,0.195809,0.0013296,0,0.0002794,0.342829,0.82836
1,0.249774,0.0032739,0,0.0002444,0.657584,0.798331
1,0.172445,0.0018087,0,0.000251,0.449182,0.850178
1,0.339916,0.0154469,0,0.0004263,0.378192,0.702429
1,0.312933,0.0152426,0.0515873,0.0025524,0.367826,0.744874
1,0.25309,0.001536,0,0.0001406,0.409809,0.775375
1,0.335544,0.0032042,0,0.0004155,0.332395,0.723095
1,0.156919,0.0017526,0.0047619,0.0001664,0.430236,0.863565
1,0.196111,0.0017677,0,0.0007946,0.481045,0.813083
1,0.244649,0.0014893,0,0.0010205,0.409946,0.806599
1,0.278113,0.001307,0,0.0007874,0.456961,0.767355
1,0.300573,0.0207624,0.646032,0.0232166,0.364181,0.735958
1,0.17757,0.0016408,0.031746,0.0031684,0.448184,0.852884
-1,0.288664,0.0078215,0,0.001043,0.351662,0.762887
1,0.312481,0.0242036,0,0.001985,0.38067,0.730459
1,0.304191,0.014452,0.0238095,0.0025993,0.362267,0.753538
1,0.219928,0.0015452,0.0142857,0.000264,0.420921,0.77262
1,0.286253,0.008303,0.0071429,0.002616,0.352382,0.768997
0,0.272686,0.0031483,0.0071429,0.0003596,0.48668,0.769638
1,0.19792,0.0014867,0,0.0003985,0.426471,0.83247
0,0.2959,0.012335,0,0.0002242,0.457907,0.757665
1,0.26937,0.0142028,0,0.0005307,0.326665,0.779962
1,0.338408,0.0232808,0,0.0005254,0.367261,0.708504
